,median_by_zip
17187,52713.0
17188,105449.0
17189,150301.0
17190,113778.0
17191,113778.0
17192,81694.0
17193,88940.0
17194,88940.0
17195,174063.0
17196,137900.0
17197,73330.0
17198,92938.0
17199,71555.0
17200,67793.0
17201,66323.0
17202,89352.0
17203,53836.0
17204,67793.0
17205,62842.0
17206,92938.0
17207,113778.0
17208,73794.0
17209,102025.0
17210,52713.0
17211,105449.0
17212,102025.0
17213,81694.0
17214,72303.0
17215,52713.0
17216,174063.0
17217,45078.0
17218,120814.0
17219,89352.0
17220,105449.0
17221,103816.0
17222,49188.0
17223,77781.0
17224,49188.0
17225,88940.0
17226,103816.0
17227,81694.0
17228,73794.0
17229,93380.0
17230,150301.0
17231,105449.0
17232,126106.0
17233,93380.0
17234,120970.0
17235,145262.0
17236,96134.0
17237,89352.0
17238,102025.0
17239,58429.0
17240,77781.0
17241,96134.0
17242,102025.0
17243,106468.0
17244,92039.0
17245,81694.0
17246,100725.0
17247,49188.0
17248,93380.0
17249,100725.0
17250,71563.0
17251,98011.0
17252,150301.0
17253,68342.0
17254,67793.0
17255,102025.0
17256,89352.0
17257,68342.0
17258,90588.0
17259,71555.0
17260,55845.0
17261,72303.0
17262,53143.0
17263,82134.0
17264,77170.0
17265,68342.0
17266,82134.0
17267,82134.0
17268,93918.0
17269,87486.0
17270,150301.0
17271,92316.0
17272,54561.0
17273,62633.0
17274,103816.0
17275,81330.0
17276,81694.0
17277,81694.0
17278,100725.0
17279,137900.0
17280,93918.0
17281,92039.0
17282,96630.0
17283,75839.0
17284,93918.0
17285,54561.0
17286,103816.0
17287,54561.0
17288,81330.0
17289,68342.0
17290,54561.0
17291,77170.0
17292,77170.0
17293,92316.0
17294,113778.0
17295,89352.0
17296,113778.0
17297,85957.0
17298,92938.0
17299,89352.0
17300,53836.0
17301,58429.0
17302,100725.0
17303,100725.0
17304,120970.0
17305,98011.0
17306,106545.0
17307,81330.0
17308,102025.0
17309,52713.0
17310,102374.0
17311,103816.0
17312,89352.0
17313,100725.0
17314,92938.0
17315,72303.0
17316,54561.0
17317,120814.0
17318,96134.0
17319,100725.0
17320,66323.0
17321,92316.0
17322,102025.0
17323,106468.0
17324,49647.0
17325,120814.0
17326,93918.0
17327,73794.0
17328,73794.0
17329,55845.0
17330,100725.0
17331,120814.0
17332,82134.0
17333,120970.0
17334,49591.0
17335,98011.0
17336,100725.0
17337,90625.0
17338,55725.0
17339,150301.0
17340,74144.0
17341,75839.0
17342,106545.0
17343,55725.0
17344,120970.0
17345,106468.0
17346,49647.0
17347,106468.0
17348,81694.0
17349,71563.0
17350,120814.0
17351,85957.0
17352,150301.0
17353,61736.0
17354,72303.0
17355,120970.0
17356,96134.0
17357,113778.0
17358,102025.0
17359,75839.0
17360,103816.0
17361,71820.0
17362,55725.0
17363,87486.0
17364,89352.0
17365,81330.0
17366,96134.0
17367,53836.0
17368,53836.0
17369,81330.0
17370,54561.0
17371,49647.0
17372,145262.0
17373,54561.0
17374,75155.0
17375,76961.0
17376,145262.0
17377,77781.0
17378,89352.0
17379,93380.0
17380,58429.0
17381,52713.0
17382,81330.0
17383,81330.0
17384,46250.0
17385,46250.0
17386,150301.0
17387,85957.0
17388,92039.0
17389,89352.0
17390,106468.0
17391,81694.0
17392,76961.0
17393,102374.0
17394,77170.0
17395,49591.0
17396,96630.0
17397,126106.0
17398,102374.0
17399,105449.0
17400,98011.0
17401,53836.0
17402,73330.0
17403,120814.0
17404,92316.0
17405,45078.0
17406,92316.0
17407,42965.0
17408,46250.0
17409,105449.0
17410,67793.0
17411,81330.0
17412,102025.0
17413,75839.0
17414,93380.0
17415,61736.0
17416,82134.0
17417,73330.0
17418,72303.0
17419,73330.0
17420,102374.0
17421,62633.0
17422,46250.0
17423,55725.0
17424,68342.0
17425,52713.0
17426,89352.0
17427,100725.0
17428,145262.0
17429,90625.0
17430,75155.0
17431,86005.0
17432,75155.0
17433,92039.0
17434,45078.0
17435,92316.0
17436,86005.0
17437,72303.0
17438,71555.0
17439,79579.0
17440,76961.0
17441,106545.0
17442,90625.0
17443,53848.0
17444,60839.0
17445,126106.0
17446,45078.0
17447,54561.0
17448,81330.0
17449,53836.0
17450,92938.0
17451,106468.0
17452,62633.0
17453,67793.0
17454,75839.0
17455,96134.0
17456,102374.0
17457,113778.0
17458,126106.0
17459,113778.0
17460,58429.0
17461,92039.0
17462,61736.0
17463,66323.0
17464,120970.0
17465,93380.0
17466,98011.0
17467,90588.0
17468,53848.0
17469,53848.0
17470,62633.0
17471,89352.0
17472,81330.0
17473,120970.0
17474,105449.0
17475,46250.0
17476,66323.0
17477,92039.0
17478,52713.0
17479,103816.0
17480,86005.0
17481,58429.0
17482,71555.0
17483,73330.0
17484,92039.0
17485,58429.0
17486,58429.0
17487,81694.0
17488,62842.0
17489,52713.0
17490,67793.0
17491,113778.0
17492,46250.0
17493,150301.0
17494,81694.0
17495,68342.0
17496,60839.0
17497,77781.0
17498,81694.0
17499,87486.0
17500,49647.0
17501,96134.0
17502,113778.0
17503,53836.0
17504,61736.0
17505,92316.0
17506,92316.0
17507,113778.0
17508,103816.0
17509,71555.0
17510,62633.0
17511,62633.0
17512,92039.0
17513,87486.0
17514,62842.0
17515,74144.0
17516,106468.0
17517,53848.0
17518,105449.0
17519,71555.0
17520,61736.0
17521,89352.0
17522,71555.0
17523,76961.0
17524,102374.0
17525,93380.0
17526,55725.0
17527,79579.0
17528,60839.0
17529,96630.0
17530,81694.0
17531,100725.0
17532,89352.0
17533,93918.0
17534,53836.0
17535,55725.0
17536,79579.0
17537,106545.0
17538,106468.0
17539,93918.0
17540,55845.0
17541,72303.0
17542,74144.0
17543,53836.0
17544,66323.0
17545,46250.0
17546,73794.0
17547,106468.0
17548,60839.0
17549,60563.0
17550,87486.0
17551,54561.0
17552,126106.0
17553,96134.0
17554,67793.0
17555,87486.0
17556,150301.0
17557,71555.0
17558,96134.0
17559,75839.0
17560,87486.0
17561,150301.0
17562,96134.0
17563,55725.0
17564,90625.0
17565,145262.0
17566,60839.0
17567,60839.0
17568,77781.0
17569,62842.0
17570,92316.0
17571,126106.0
17572,106545.0
17573,68342.0
17574,106468.0
17575,92938.0
17576,54561.0
17577,54561.0
17578,92316.0
17579,150301.0
17580,75155.0
17581,93918.0
17582,112308.0
17583,81330.0
17584,55725.0
17585,58429.0
17586,93918.0
17587,68342.0
17588,49188.0
17589,49188.0
17590,49188.0
17591,89352.0
17592,73330.0
17593,98011.0
17594,87486.0
17595,58429.0
17596,49188.0
17597,93918.0
17598,105449.0
17599,46250.0
17600,58429.0
17601,72303.0
17602,86005.0
17603,89352.0
17604,106545.0
17605,106545.0
17606,93380.0
17607,54561.0
17608,92316.0
17609,67793.0
17610,96134.0
17611,92039.0
17612,102374.0
17613,53836.0
17614,46250.0
17615,105449.0
17616,87486.0
17617,55725.0
17618,81330.0
17619,92039.0
17620,81330.0
17621,55725.0
17622,75839.0
17623,96134.0
17624,145262.0
17625,93380.0
17626,77170.0
17627,92039.0
17628,77170.0
17629,81330.0
17630,90588.0
17631,52713.0
17632,87486.0
17633,81694.0
17634,137900.0
17635,49647.0
17636,100725.0
17637,72303.0
17638,53848.0
17639,92316.0
17640,105449.0
17641,113778.0
17642,73330.0
17643,55845.0
17644,96134.0
17645,62842.0
17646,75155.0
17647,55845.0
17648,81330.0
17649,75839.0
17650,46250.0
17651,120970.0
17652,75155.0
17653,92039.0
17654,105449.0
17655,81694.0
17656,113778.0
17657,145262.0
17658,81694.0
17659,67793.0
17660,92039.0
17661,75839.0
17662,145262.0
17663,112308.0
17664,87486.0
17665,92938.0
17666,62633.0
17667,120814.0
17668,102025.0
17669,106468.0
17670,66323.0
17671,73330.0
17672,92938.0
17673,120970.0
17674,100725.0
17675,100725.0
17676,105449.0
17677,89352.0
17678,93918.0
17679,96134.0
17680,96134.0
17681,96134.0
17682,92938.0
17683,68342.0
17684,96134.0
17685,150301.0
17686,67793.0
17687,145262.0
17688,53848.0
17689,86005.0
17690,75839.0
17691,145262.0
17692,89352.0
17693,82134.0
17694,82134.0
17695,87486.0
17696,71555.0
17697,60563.0
17698,66323.0
17699,113778.0
17700,46250.0
17701,150301.0
17702,58429.0
17703,45078.0
17704,93918.0
17705,93918.0
17706,54561.0
17707,92316.0
17708,72303.0
17709,60563.0
17710,62633.0
17711,81330.0
17712,89352.0
17713,137900.0
17714,79579.0
17715,55725.0
17716,87486.0
17717,81694.0
17718,60563.0
17719,105449.0
17720,92039.0
17721,53143.0
17722,72303.0
17723,54561.0
17724,73330.0
17725,81330.0
17726,90625.0
17727,145262.0
17728,60563.0
17729,137900.0
17730,46250.0
17731,96134.0
17732,86005.0
17733,73330.0
17734,113778.0
17735,90625.0
17736,89352.0
17737,89352.0
17738,106545.0
17739,72303.0
17740,106468.0
17741,90625.0
17742,113778.0
17743,82134.0
17744,55725.0
17745,73330.0
17746,53143.0
17747,82134.0
17748,53848.0
17749,137900.0
17750,137900.0
17751,75839.0
17752,92316.0
17753,54561.0
17754,46871.0
17755,105449.0
17756,113778.0
17757,55845.0
17758,93918.0
17759,92039.0
17760,87486.0
17761,62633.0
17762,49647.0
17763,53848.0
17764,102374.0
17765,68342.0
17766,90625.0
17767,77170.0
17768,55845.0
17769,81694.0
17770,89352.0
17771,105449.0
17772,55725.0
17773,87486.0
17774,82134.0
17775,75839.0
17776,89352.0
17777,103816.0
17778,74144.0
17779,75839.0
17780,92316.0
17781,92039.0
17782,46250.0
17783,55845.0
17784,93918.0
17785,71555.0
17786,74144.0
17787,81330.0
17788,113778.0
17789,81330.0
17790,102025.0
17791,113778.0
17792,120814.0
17793,102025.0
17794,92039.0
17795,72303.0
17796,93918.0
17797,45078.0
17798,106468.0
17799,105449.0
17800,89352.0
17801,103816.0
17802,106468.0
17803,93380.0
17804,77781.0
17805,62842.0
17806,46871.0
17807,103816.0
17808,76961.0
17809,81330.0
17810,53836.0
17811,62842.0
17812,49188.0
17813,113778.0
17814,113778.0
17815,92316.0
17816,137900.0
17817,60563.0
17818,62633.0
17819,120814.0
17820,92039.0
17821,96134.0
17822,52713.0
17823,102025.0
17824,126106.0
17825,89352.0
17826,89352.0
17827,60839.0
17828,105449.0
17829,55725.0
17830,81330.0
17831,61736.0
17832,103816.0
17833,52713.0
17834,90588.0
17835,53836.0
17836,73794.0
17837,150301.0
17838,150301.0
17839,74144.0
17840,113778.0
17841,92938.0
17842,54561.0
17843,72303.0
17844,77170.0
17845,60839.0
17846,90588.0
17847,92039.0
17848,93380.0
17849,145262.0
17850,68342.0
17851,53836.0
17852,79579.0
17853,55725.0
17854,96630.0
17855,52713.0
17856,49188.0
17857,46871.0
17858,106468.0
17859,93380.0
17860,96630.0
17861,92039.0
17862,62633.0
17863,62842.0
17864,77781.0
17865,77170.0
17866,68342.0
17867,81694.0
17868,86005.0
17869,92039.0
17870,102025.0
17871,92039.0
17872,73330.0
17873,68342.0
17874,100725.0
17875,90625.0
17876,75839.0
17877,145262.0
17878,58429.0
17879,71820.0
17880,92039.0
17881,58429.0
17882,90625.0
17883,137900.0
17884,81330.0
17885,174063.0
17886,105449.0
17887,89352.0
17888,81694.0
17889,126106.0
17890,126106.0
17891,92039.0
17892,46250.0
17893,76961.0
17894,92039.0
17895,71820.0
17896,92316.0
17897,89352.0
17898,53836.0
17899,49188.0
17900,66323.0
17901,72303.0
17902,88940.0
17903,62633.0
17904,49188.0
17905,60563.0
17906,71563.0
17907,93918.0
17908,58429.0
17909,92316.0
17910,81330.0
17911,106545.0
17912,53836.0
17913,55725.0
17914,120814.0
17915,53836.0
17916,174063.0
17917,92039.0
17918,92039.0
17919,72303.0
17920,66323.0
17921,87486.0
17922,96134.0
17923,55845.0
17924,105449.0
17925,100725.0
17926,100725.0
17927,113778.0
17928,77170.0
17929,71820.0
17930,103816.0
17931,96630.0
17932,53848.0
17933,75839.0
17934,81330.0
17935,96134.0
17936,61736.0
17937,73330.0
17938,62633.0
17939,73330.0
17940,53848.0
17941,87486.0
17942,49647.0
17943,66323.0
17944,81330.0
17945,72303.0
17946,55725.0
17947,55845.0
17948,102025.0
17949,106545.0
17950,49591.0
17951,53836.0
17952,75839.0
17953,105449.0
17954,46250.0
17955,74144.0
17956,145262.0
17957,53143.0
17958,82134.0
17959,86005.0
17960,55725.0
17961,81694.0
17962,81694.0
17963,49188.0
17964,81330.0
17965,102025.0
17966,126106.0
17967,68342.0
17968,79579.0
17969,58429.0
17970,54561.0
17971,93918.0
17972,74144.0
17973,53836.0
17974,53143.0
17975,76961.0
17976,92316.0
17977,53848.0
17978,106468.0
17979,96630.0
17980,54561.0
17981,103816.0
17982,67793.0
17983,120970.0
17984,61736.0
17985,106468.0
17986,62842.0
17987,75839.0
17988,92316.0
17989,60563.0
17990,126106.0
17991,102374.0
17992,61736.0
17993,49647.0
17994,58429.0
17995,55845.0
17996,60563.0
17997,81330.0
17998,53143.0
17999,53836.0
18000,73330.0
18001,105449.0
18002,52713.0
18003,54561.0
18004,58429.0
18005,71555.0
18006,71555.0
18007,105449.0
18008,81330.0
18009,49647.0
18010,145262.0
18011,92938.0
18012,77170.0
18013,92316.0
18014,72303.0
18015,81694.0
18016,81330.0
18017,106468.0
18018,62842.0
18019,81694.0
18020,81694.0
18021,96134.0
18022,82134.0
18023,71820.0
18024,74144.0
18025,62842.0
18026,96134.0
18027,87486.0
18028,93380.0
18029,74144.0
18030,49188.0
18031,60839.0
18032,71555.0
18033,71555.0
18034,120970.0
18035,68342.0
18036,137900.0
18037,53143.0
18038,61736.0
18039,49647.0
18040,93380.0
18041,145262.0
18042,73794.0
18043,126106.0
18044,46871.0
18045,53848.0
18046,87486.0
18047,81694.0
18048,120814.0
18049,55845.0
18050,89352.0
18051,52713.0
18052,77781.0
18053,62633.0
18054,90588.0
18055,102374.0
18056,120970.0
18057,92039.0
18058,87486.0
18059,113778.0
18060,49188.0
18061,85957.0
18062,81694.0
18063,62633.0
18064,89352.0
18065,77170.0
18066,92938.0
18067,45078.0
18068,92316.0
18069,85957.0
18070,62842.0
18071,145262.0
18072,81330.0
18073,92039.0
18074,106545.0
18075,82134.0
18076,75839.0
18077,81694.0
18078,55845.0
18079,75839.0
18080,89352.0
18081,49647.0
18082,45078.0
18083,54561.0
18084,145262.0
18085,58429.0
18086,49647.0
18087,126106.0
18088,58429.0
18089,81694.0
18090,102025.0
18091,54561.0
18092,72303.0
18093,81694.0
18094,61736.0
18095,100725.0
18096,96134.0
18097,93918.0
18098,67793.0
18099,53848.0
18100,145262.0
18101,81330.0
18102,81694.0
18103,92316.0
18104,92316.0
18105,105449.0
18106,102025.0
18107,96630.0
18108,106545.0
18109,67793.0
18110,46250.0
18111,60839.0
18112,82134.0
18113,120970.0
18114,92938.0
18115,93918.0
18116,113778.0
18117,88940.0
18118,92039.0
18119,126106.0
18120,75839.0
18121,145262.0
18122,55725.0
18123,81694.0
18124,150301.0
18125,90625.0
18126,102025.0
18127,89352.0
18128,137900.0
18129,86005.0
18130,62633.0
18131,76961.0
18132,126106.0
18133,52713.0
18134,120814.0
18135,92039.0
18136,53848.0
18137,86005.0
18138,137900.0
18139,75839.0
18140,92039.0
18141,42965.0
18142,55725.0
18143,66323.0
18144,120970.0
18145,45078.0
18146,55725.0
18147,90625.0
18148,89352.0
18149,62633.0
18150,92316.0
18151,53143.0
18152,93918.0
18153,93380.0
18154,61736.0
18155,81330.0
18156,81330.0
18157,120970.0
18158,49188.0
18159,90625.0
18160,92039.0
18161,49647.0
18162,53836.0
18163,73794.0
18164,102025.0
18165,102025.0
18166,106468.0
18167,73330.0
18168,92316.0
18169,113778.0
18170,66323.0
18171,92938.0
18172,93918.0
18173,49188.0
18174,105449.0
18175,77170.0
18176,55725.0
18177,71555.0
18178,90588.0
18179,76961.0
18180,77781.0
18181,53143.0
18182,113778.0
18183,55725.0
18184,106545.0
18185,86005.0
18186,137900.0
18187,96134.0
18188,103816.0
18189,55725.0
18190,81330.0
18191,72303.0
18192,49647.0
18193,81330.0
18194,126106.0
18195,105449.0
18196,67793.0
18197,145262.0
18198,67793.0
18199,106468.0
18200,49188.0
18201,55725.0
18202,102025.0
18203,58429.0
18204,54561.0
18205,42965.0
18206,96134.0
18207,52713.0
18208,87486.0
18209,126106.0
18210,145262.0
18211,86005.0
18212,77170.0
18213,62842.0
18214,49188.0
18215,55725.0
18216,45078.0
18217,89352.0
18218,60563.0
18219,79579.0
18220,79579.0
18221,73330.0
18222,73330.0
18223,60563.0
18224,145262.0
18225,90625.0
18226,106545.0
18227,106545.0
18228,103816.0
18229,81330.0
18230,68342.0
18231,120970.0
18232,75839.0
18233,72303.0
18234,81694.0
18235,67793.0
18236,120970.0
18237,120814.0
18238,96630.0
18239,145262.0
18240,82134.0
18241,62633.0
18242,87486.0
18243,100725.0
18244,71555.0
18245,82134.0
18246,92039.0
18247,112308.0
18248,45078.0
18249,145262.0
18250,92316.0
18251,45078.0
18252,113778.0
18253,90588.0
18254,71555.0
18255,92039.0
18256,45078.0
18257,53848.0
18258,105449.0
18259,102374.0
18260,60839.0
18261,71820.0
18262,73330.0
18263,92316.0
18264,72303.0
18265,77781.0
18266,102374.0
18267,81694.0
18268,72303.0
18269,73794.0
18270,75839.0
18271,93380.0
18272,105449.0
18273,112308.0
18274,71555.0
18275,75839.0
18276,54561.0
18277,120970.0
18278,90588.0
18279,90588.0
18280,92316.0
18281,53836.0
18282,55845.0
18283,92316.0
18284,81694.0
18285,92039.0
18286,103816.0
18287,81694.0
18288,113778.0
18289,67793.0
18290,87486.0
18291,96134.0
18292,82134.0
18293,66323.0
18294,90625.0
18295,106468.0
18296,92316.0
18297,49647.0
18298,79579.0
18299,145262.0
18300,90588.0
18301,53848.0
18302,77170.0
18303,85957.0
18304,74144.0
18305,62633.0
18306,92039.0
18307,62842.0
18308,120814.0
18309,72303.0
18310,150301.0
18311,89352.0
18312,53848.0
18313,49647.0
18314,103816.0
18315,49188.0
18316,90625.0
18317,81694.0
18318,77781.0
18319,62842.0
18320,75839.0
18321,92039.0
18322,67793.0
18323,81330.0
18324,120814.0
18325,89352.0
18326,92039.0
18327,81694.0
18328,106468.0
18329,72303.0
18330,53848.0
18331,49591.0
18332,77781.0
18333,82134.0
18334,82134.0
18335,90625.0
18336,126106.0
18337,67793.0
18338,96134.0
18339,61736.0
18340,92316.0
18341,92039.0
18342,89352.0
18343,150301.0
18344,92039.0
18345,66323.0
18346,71563.0
18347,53143.0
18348,86005.0
18349,120814.0
18350,71555.0
18351,102025.0
18352,88940.0
18353,87486.0
18354,105449.0
18355,75839.0
18356,96134.0
18357,90588.0
18358,92039.0
18359,106468.0
18360,71555.0
18361,103816.0
18362,53143.0
18363,53848.0
18364,75155.0
18365,62842.0
18366,75839.0
18367,105449.0
18368,81694.0
18369,98011.0
18370,137900.0
18371,62842.0
18372,103816.0
18373,85957.0
18374,92039.0
18375,105449.0
18376,72303.0
18377,120970.0
18378,73794.0
18379,96630.0
18380,120970.0
18381,93380.0
18382,49188.0
18383,53848.0
18384,53836.0
18385,126106.0
18386,92316.0
18387,58429.0
18388,60839.0
18389,112308.0
18390,77170.0
18391,61736.0
18392,85957.0
18393,85957.0
18394,73794.0
18395,60563.0
18396,92316.0
18397,126106.0
18398,66323.0
18399,89352.0
18400,126106.0
18401,89352.0
18402,82134.0
18403,88940.0
18404,68342.0
18405,81694.0
18406,53836.0
18407,72303.0
18408,62633.0
18409,72303.0
18410,53848.0
18411,103816.0
18412,113778.0
18413,92039.0
18414,62842.0
18415,145262.0
18416,90588.0
18417,102374.0
18418,96134.0
18419,85957.0
18420,49647.0
18421,74144.0
18422,100725.0
18423,145262.0
18424,62633.0
18425,68342.0
18426,62842.0
18427,92039.0
18428,49647.0
18429,100725.0
18430,75839.0
18431,72303.0
18432,90625.0
18433,98011.0
18434,68342.0
18435,53836.0
18436,137900.0
18437,52713.0
18438,61736.0
18439,145262.0
18440,86005.0
18441,62842.0
18442,77170.0
18443,49647.0
18444,74144.0
18445,102025.0
18446,113778.0
18447,45078.0
18448,86005.0
18449,49188.0
18450,81330.0
18451,75839.0
18452,106545.0
18453,49188.0
18454,53836.0
18455,46250.0
18456,100725.0
18457,93918.0
18458,86005.0
18459,73794.0
18460,126106.0
18461,92938.0
18462,103816.0
18463,46250.0
18464,112308.0
18465,81694.0
18466,49188.0
18468,106468.0
18469,46871.0
18470,103816.0
18471,53848.0
18472,105449.0
18473,77170.0
18474,54561.0
18475,77781.0
18476,49647.0
18477,77781.0
18478,87486.0
18479,49647.0
18480,79579.0
18481,53836.0
18482,96630.0
18483,49591.0
18484,126106.0
18485,77781.0
18486,100725.0
18487,81694.0
18488,73330.0
18489,92316.0
18490,105449.0
18491,55845.0
18492,113778.0
18493,58429.0
18494,105449.0
18495,55725.0
18496,102374.0
18497,62633.0
18498,60839.0
18499,72303.0
18500,92039.0
18501,87486.0
18502,105449.0
18503,81694.0
18504,81694.0
18505,102025.0
18506,62633.0
18507,49591.0
18508,77170.0
18509,120970.0
18510,120970.0
18511,93918.0
18512,58429.0
18513,45078.0
18514,87486.0
18515,120970.0
18516,46250.0
18517,67793.0
18518,145262.0
18519,92316.0
18520,103816.0
18521,81330.0
18522,82134.0
18523,77781.0
18524,53848.0
18525,120970.0
18526,54561.0
18527,79579.0
18528,106468.0
18529,71563.0
18530,82134.0
18531,61736.0
18532,92039.0
18533,77781.0
18534,72303.0
18535,92039.0
18536,81330.0
18537,106468.0
18538,89352.0
18539,62633.0
18540,102025.0
18541,49647.0
18542,150301.0
18543,52713.0
18544,106468.0
18545,60563.0
18546,120814.0
18547,102025.0
18548,145262.0
18549,60839.0
18550,60839.0
18551,55845.0
18552,96630.0
18553,54561.0
18554,61736.0
18555,60563.0
18556,53848.0
18557,52713.0
18558,113778.0
18559,92039.0
18560,92039.0
18561,55725.0
18562,55725.0
18563,68342.0
18564,71555.0
18565,96630.0
18566,102025.0
18567,93918.0
18568,90625.0
18569,53848.0
18570,77170.0
18571,46871.0
18572,49591.0
18573,102374.0
18574,106468.0
18575,71555.0
18576,86005.0
18577,75839.0
18578,77781.0
18579,82134.0
18580,49188.0
18581,120814.0
18582,55845.0
18583,53836.0
18584,77781.0
18585,89352.0
18586,105449.0
18587,49188.0
18588,92039.0
18589,60563.0
18590,73330.0
18591,102374.0
18592,113778.0
18593,120814.0
18594,120970.0
18595,58429.0
18596,89352.0
18597,68342.0
18598,55725.0
18599,81330.0
18600,77170.0
18601,67793.0
18602,66323.0
18603,68342.0
18604,81330.0
18605,75839.0
18606,90588.0
18607,81694.0
18608,92039.0
18609,92938.0
18610,102025.0
18611,90625.0
18612,72303.0
18613,103816.0
18614,92316.0
18615,120970.0
18616,103816.0
18617,60563.0
18618,96630.0
18619,92039.0
18620,72303.0
18621,106468.0
18622,71555.0
18623,60563.0
18624,76961.0
18625,92316.0
18626,82134.0
18627,53836.0
18628,150301.0
18629,55725.0
18630,60563.0
18631,46250.0
18632,89352.0
18633,53836.0
18634,92039.0
18635,77781.0
18636,113778.0
18637,92316.0
18638,60839.0
18639,53848.0
18640,60563.0
18641,79579.0
18642,45078.0
18643,81694.0
18644,77170.0
18645,55725.0
18646,77170.0
18647,120814.0
18648,90625.0
18649,72303.0
18650,71820.0
18651,54561.0
18652,81330.0
18653,75839.0
18654,62633.0
18655,105449.0
18656,71820.0
18657,55725.0
18658,112308.0
18659,96134.0
18660,92039.0
18661,75839.0
18662,49188.0
18663,90625.0
18664,72303.0
18665,90625.0
18666,46871.0
18667,81694.0
18668,105449.0
18669,66323.0
18670,145262.0
18671,100725.0
18672,96134.0
18673,81330.0
18674,77781.0
18675,76961.0
18676,82134.0
18677,86005.0
18678,74144.0
18679,150301.0
18680,81330.0
18681,62633.0
18682,49188.0
18683,93918.0
18684,55725.0
18685,113778.0
18686,92039.0
18687,82134.0
18688,81694.0
18689,81694.0
18690,55725.0
18691,55725.0
18692,58429.0
18693,120970.0
18694,75839.0
18695,46250.0
18696,46250.0
18697,82134.0
18698,75839.0
18699,86005.0
18700,49647.0
18701,62633.0
18702,62842.0
18703,113778.0
18704,54561.0
18705,55725.0
18706,112308.0
18707,55845.0
18708,71555.0
18709,62633.0
18710,55725.0
18711,42965.0
18712,58429.0
18713,72303.0
18714,96134.0
18715,87486.0
18716,93918.0
18717,79579.0
18718,54561.0
18719,81330.0
18720,73330.0
18721,77170.0
18722,96134.0
18723,55725.0
18724,52713.0
18725,102025.0
18726,92039.0
18727,45078.0
18728,54561.0
18729,87486.0
18730,49188.0
18731,86005.0
18732,55845.0
18733,85957.0
18734,67793.0
18735,79579.0
18736,89352.0
18737,102025.0
18738,106545.0
18739,85957.0
18740,103816.0
18741,150301.0
18742,73794.0
18743,92039.0
18744,120970.0
18745,120970.0
18746,88940.0
18747,55725.0
18748,55725.0
18749,106468.0
18750,77781.0
18751,86005.0
18752,62633.0
18753,75155.0
18754,106468.0
18755,102374.0
18756,67793.0
18757,73330.0
18758,96630.0
18759,106468.0
18760,62633.0
18761,126106.0
18762,75839.0
18763,53143.0
18764,60563.0
18765,60563.0
18766,120970.0
18767,106545.0
18768,60563.0
18769,87486.0
18770,137900.0
18771,49591.0
18772,81330.0
18773,90588.0
18774,71820.0
18775,96134.0
18776,106468.0
18777,76961.0
18778,174063.0
18779,106545.0
18780,96630.0
18781,92039.0
18782,52713.0
18783,81330.0
18784,60839.0
18785,86005.0
18786,55725.0
18787,74144.0
18788,90588.0
18789,55725.0
18790,100725.0
18791,120970.0
18792,71555.0
18793,42965.0
18794,55725.0
18795,100725.0
18796,55845.0
18797,72303.0
18798,81694.0
18799,73794.0
18800,77781.0
18801,46250.0
18802,92039.0
18803,76961.0
18804,73330.0
18805,55725.0
18806,120970.0
18807,73794.0
18808,79579.0
18809,66323.0
18810,81330.0
18811,74144.0
18812,79579.0
18813,54561.0
18814,145262.0
18815,76961.0
18816,120970.0
18817,88940.0
18818,54561.0
18819,71555.0
18820,81694.0
18821,90625.0
18822,60839.0
18823,120814.0
18824,67793.0
18825,55725.0
18826,96134.0
18827,120814.0
18828,92316.0
18829,81694.0
18830,106468.0
18831,96630.0
18832,46250.0
18833,66323.0
18834,79579.0
18835,90625.0
18836,54561.0
18837,68342.0
18838,137900.0
18839,102025.0
18840,92316.0
18841,53143.0
18842,79579.0
18843,55845.0
18844,46250.0
18845,137900.0
18846,92039.0
18847,90625.0
18848,46250.0
18849,68342.0
18850,53848.0
18851,126106.0
18852,49647.0
18853,113778.0
18854,102025.0
18855,46250.0
18856,74144.0
18857,49591.0
18858,81694.0
18859,81694.0
18860,102374.0
18861,102374.0
18862,45078.0
18863,53848.0
18864,105449.0
18865,52713.0
18866,54561.0
18867,49647.0
18868,75839.0
18869,137900.0
18870,73330.0
18871,87486.0
18872,100725.0
18873,53836.0
18874,89352.0
18875,102374.0
18876,120970.0
18877,174063.0
18878,77781.0
18879,120970.0
18880,53848.0
18881,73794.0
18882,102025.0
18883,82134.0
18884,120970.0
18885,81694.0
18886,54561.0
18887,60839.0
18888,81330.0
18889,113778.0
18890,54561.0
18891,81694.0
18892,145262.0
18893,49591.0
18894,45078.0
18895,77170.0
18896,96134.0
18897,174063.0
18898,74144.0
18899,86005.0
18900,45078.0
18901,77170.0
18902,49591.0
18903,86005.0
18904,106468.0
18905,102025.0
18906,113778.0
18907,62633.0
18908,85957.0
18909,105449.0
18910,120970.0
18911,54561.0
18912,77781.0
18913,75839.0
18914,102025.0
18915,92039.0
18916,145262.0
18917,74144.0
18918,71555.0
18919,89352.0
18920,71555.0
18921,60563.0
18922,60839.0
18923,60563.0
18924,74144.0
18925,82134.0
18926,113778.0
18927,73330.0
18928,49647.0
18929,96630.0
18930,55725.0
18931,55725.0
18932,82134.0
18933,105449.0
18934,54561.0
18935,49188.0
18936,90625.0
